length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
1.0,0.2283240948950865,0.46335934350981817,0.46329583800817287,0.3767751319809344,0.160178642854323,0.5279577160540676,0.580826002507134,0.6234471401650764,0.4390651371694506,0.02315086765002344,0.2682057201468686,0.46753298381104147,0.02939503589682564,0.24320389938250822,0.01610507000167528,0.30178831164645387,0.0991581378859531,0.1031920531420843,-0.0823245844151332,0.33320656852610536,0.1597211153019837,0.3322343276152228,0.008069899619907245,0.46314924908688787,0.09192285649505923,0.007697502815468312,0.0006246187227137466,0.21701860222093652,0.1854226111181765,0.0651042419095539,0.29325548890329267,0.17838886136697146,-0.03109876965712136,-0.0021508408431055903,-0.0024839172966104944,0.007707584049404639,0.09524253761499074,0.7935667784407788,0.5213240730477099,-0.2507925946310959,0.047576899569856536,0.03622977646374765,0.6585585573693146,0.11563053875870459,0.7046470660007971,0.4111043997505543,0.0962515799343731,0.5087184033329086,0.3102934937444449,-0.044423718120934506,0.08028280041537093,0.1891816097012959,-0.024039548766199816,0.1108403152251442,-0.10020623118558415,-0.01949812787062667,0.0035232066291197386,-0.013903810819424859,-0.10397561554739267,0.0183350185220072,0.01760826027169551,-0.0696652200318406,-0.022706658777608364,-0.009114491857605987,-0.04213391608190274,-0.009573394817631212,-0.006204304228588216,0.01553211759607241,0.0019046890244027962,-0.012225531200955044,0.04390540787151262,0.13039680578652083,-0.0007699607004266784,-0.0006196540544251744,0.008462469900467616,-0.008736398280916708,0.0696715006353656,0.03401124862972552,0.2513707053624637,-0.10414767009828026,-0.250504767436305
0.2283240948950865,1.0,0.24151769082650637,0.40851413711666557,0.05169555927378198,0.0795252618890834,0.15032606744642132,0.13893313925813916,0.1733477599221582,0.07267012381297325,-0.01364323224350634,-0.02110526164221862,-0.05860980226765208,0.011138206964307605,0.03482570410188433,0.004387943300676101,-0.024457638832411827,-0.0059440685957039534,-0.006394086948614519,-0.12340358807023424,0.27858833174182634,-0.028911872580259502,-0.04207229793415663,0.024543323429892794,0.16831707911490842,0.11136373183028213,0.0011584615588564305,-0.01133240621695831,-0.03723369802483401,0.38673360131788587,0.05108068883850108,0.30925359253113843,0.11873766370593813,-0.12439496492271028,0.1784079218509464,0.0010076420530324677,-0.045637561024072036,-0.04104098199220296,0.1361876114833684,0.058440422691433146,0.018708883600291302,-0.020603993297279067,-0.05108987844042764,0.11505388720568892,0.6198712461840548,0.029481978913668855,0.21058392882020402,0.35377672876841443,0.006268779026858304,-0.019037623680483427,-0.0033067358412759815,0.18135997439347962,-0.027773562968136517,-0.018704049289402683,0.05710098185962469,-0.10256589630721812,-0.009849194438744907,0.026411866679860885,-0.021797992474827818,-0.06764326290499165,-0.04954068659250318,-0.005924722510038144,-0.038324025496128594,-0.029071705353865916,-0.022975134012877013,-0.00998720812274965,0.0030373339714404655,-0.02739931872499356,0.1023130488013801,0.011230186116657982,-0.0025721974050445548,-0.012994342389091394,0.21094278651861645,0.07607015801107411,-0.08875441426122001,-0.03344908885216579,0.012930340288917893,0.15243812904574575,-0.025073043687992347,0.20653436304306885,-0.1544200158049653,-0.23387032795004314
0.46335934350981817,0.24151769082650637,1.0,0.28083123489875894,0.1027583644240445,0.05515261315856276,0.3978814598818942,0.3835873773961334,0.4356877850660858,0.1943480090438697,-0.0029854537015768174,0.0694393515442079,0.2400268123444373,0.02832493521292245,0.04240997293000312,0.04812392799193126,0.19699843861498248,0.04918945371640095,0.012407563116185663,-0.1433693529899412,0.2453627319099263,0.055176080070141485,0.10301077650761922,0.02446979771151419,0.773879758278973,0.28893981323786677,0.01013131412014624,-0.009898859601883265,0.11497438504860835,0.43218897820566754,0.2028561193417439,0.22136635966302723,0.15314148079967216,0.012168742454317791,-0.03141786095764647,-0.0046541932904105,0.010994278978985923,0.1423391437796052,0.39682828553138155,0.28107225671574093,-0.1765642993948808,0.009974236187063288,0.05734061347132372,0.27325850383717554,0.07296951630922284,0.32455522936511916,0.1918626622621252,0.04118015239333497,0.27066424301957437,0.1370525963808247,-0.07340015971957925,0.05015265337284375,0.08036231731647456,-0.015902226204773273,0.17267828900642318,-0.09465858510428986,0.03370513839490947,-0.06521543781261523,-0.00875009990683067,-0.09573536636837043,-0.03796990104691394,0.002914379545237939,-0.11967526555140731,0.0465782553439385,0.025916189550874835,-0.0693972677356366,-0.005939804770469981,-0.018963961987141714,0.11530657843365202,0.0052127033776769565,-0.016793530853983687,0.04309550541569298,0.14363906472382518,0.02301072970193943,0.056874993687451934,-0.11049521726164095,-0.08408538525160665,0.1643178098263718,0.12827945281420508,0.2655484177485887,-0.2209492331743887,-0.32061323675027764
0.46329583800817287,0.40851413711666557,0.28083123489875894,1.0,0.03626003079858606,0.2716435378936081,0.3355687980485389,0.4392019930686288,0.416199517332708,0.36178306982349756,0.03031434782137599,0.11142282054991348,0.25157882591894454,0.00725893488732265,0.26221621378062243,0.01499107760357875,0.2667349881818043,0.06143813702694675,0.038177267677282245,0.064684079742531,0.326673408872629,0.2564030414493025,0.4925398788458746,0.047166809452805616,0.21688253462687643,0.2552917292508297,-0.002000748990942261,-0.02727008440940176,0.2183839612190035,0.29675568185793244,0.1794956859801725,0.6730616241980806,0.041929053276480666,-0.000412446000115638,0.07942832212391795,0.004190424175461953,-0.05672733833661766,0.2635485508909067,0.6024484966700633,0.21414267896900863,-0.25286248246487386,-0.22554200916917727,-0.044345297733112195,0.1123543840831607,0.06965288758990137,0.135739270318494,-0.047988180621019845,-0.11317311067390236,0.07227198747188128,0.15811102618148837,-0.06011523094170078,0.1933480108927153,0.33666141374265063,-0.012551168543290511,0.15013581251405408,-0.09117092094897954,-0.0193025826223801,-0.016696148091449987,-0.03157807775738364,-0.06272641554780682,-0.03711406042967863,0.04587716952184132,-0.07542768224552408,-0.03975413382374803,-0.007772045813855545,-0.04145961855904455,0.00181142763962504,-0.02819865043334463,0.024289437776073092,0.008184785610547914,0.006218149486634992,0.043066266920300134,0.11229905626112692,0.0641795930994082,0.06186879715030894,-0.016857971084795757,-0.006102865538417771,0.08485340027517076,0.14700750055592832,0.20070680155782178,-0.09522424350656968,-0.20085340396127702
0.3767751319809344,0.05169555927378198,0.1027583644240445,0.03626003079858606,1.0,0.011622772541629328,0.02993508218387298,0.11064037361110395,0.09128530164616236,0.036830752602919035,-0.0010183134162512026,0.05211415561803542,0.17094299949565678,0.006283940101118412,0.046552901370342514,0.0015274361038407588,0.010958563936543759,0.026324243144757002,0.014485266830552056,0.034959654921904025,0.1016247686559285,-0.013798957701082934,0.05017806430986638,-0.009660734845651098,0.10301814002602094,-0.02696356753150797,0.027884960096457252,-0.010797478747854954,0.10350260072786804,-0.007083757721992967,0.010039889819458777,0.036925100856032886,0.15197333529710136,-0.03827885394946178,0.015961513726591256,-0.005279416029278807,0.04857721975716672,-0.022924964817370736,0.49486425605210727,0.2624709807846853,-0.2132818641407527,-0.05242286961329843,-0.029901413089734562,0.04389658003053725,-0.03661596303593546,0.09221364107955979,-0.09287144787054326,-0.06153002082300394,0.06321265141290483,0.05671785365582997,-0.029657884974070264,0.03393106515883245,0.008881309936405991,-0.018331496617817276,0.010254624460192296,-0.007966433792037183,-0.029132252482352523,0.0570213192100959,0.03549123216442798,0.008047126257655812,0.043567414441718195,0.0003185386106795321,0.07695784971687894,-0.013973618361225655,-0.030340342132793713,0.07703025482738557,-0.014296106031618063,0.07162343752790236,0.002522349875615916,-0.003176895693356738,0.009133711002952686,-0.034217777222591075,0.0038365465685203065,0.017035064921495018,-0.04780801399352493,0.03569063559269474,0.08177900603326048,-0.04807085084840388,-0.030563005836951228,-0.015475004217476808,0.10795072324843058,0.10794937705715274
0.160178642854323,0.0795252618890834,0.05515261315856276,0.2716435378936081,0.011622772541629328,1.0,0.21504227158526537,0.11081499615883252,0.1460252601998694,0.07383816833149877,-0.0017716434158078884,0.019525912930768073,0.10637733774079716,0.03750089231391396,0.0628386164159457,-0.004918477724366772,0.12112620639258044,0.06148673624193189,-0.004935052458734138,-0.048781848471763076,0.2092481124037142,0.05717847673102255,0.14036179951050268,0.006581328652281642,0.053257158863445495,0.06719106101758184,-0.0027461758588246997,-0.0061452471401258315,0.22665240922006236,0.004615547904450915,0.033802258082787355,0.1436967807785172,0.0379862497674562,0.010367431228861426,0.0696825974734562,-0.0015853071955482822,-0.028959706394281942,0.09715379842735818,0.20597821101279104,0.051132643564866846,-0.0717467529274769,0.03008484044190406,-0.008172545086181763,0.04172300788786246,0.04574475017987923,0.05283768460148128,0.0002384395937985605,0.044974990870647324,0.03727324630296332,0.11595561041413024,-0.03106087654811968,-0.009125162825823046,0.07833066430244699,0.042213783318765914,0.03085553389866836,-0.05580047463622568,-0.01552640086364542,0.03761756547600765,-0.011963372813719243,-0.01630253718977292,0.007272486172675855,-0.0026836408977549847,0.022251001407754784,-0.02285308545878014,-0.008148425502966497,0.01626740911480795,-0.005261157985804329,-0.01211657695883481,-0.04089589563765003,-0.005016003472091487,-0.005720197602522498,-0.0231773689764662,0.058384633953996436,0.00047729399937084644,0.02673744210315701,-0.021165766908902307,-0.06634872655985022,-0.0057410875781843855,0.03330682485120631,0.11067016308111782,-0.06910971704753757,-0.14183849437010404
0.5279577160540676,0.15032606744642132,0.3978814598818942,0.3355687980485389,0.02993508218387298,0.21504227158526537,1.0,0.5285686981640114,0.7339475178513124,0.30686240439851925,-0.00952901777842254,0.09618924413545597,0.23160080334951866,0.02857595781212713,0.2761529295727791,0.00984802862034381,0.25979228245498226,0.0534629910507837,0.030087666430681902,-0.12402399545082099,0.322927556733418,0.19712320720875978,0.26632071139657426,-0.08827815504114221,0.32716226046529034,0.040586859067446614,0.010546720690575316,0.015531919215015382,0.17256900190397795,0.2904625939962779,0.03637318252018837,0.23814130668387404,0.14917173735312328,0.0074156590416987415,-0.007518010188850781,-0.004319492905276645,-0.048315756351574736,0.05394378908845217,0.4985871335282394,0.24596350597591085,-0.21735022209415833,0.012220350156929495,-0.05161758430882141,0.2816064442566159,0.011322869745128377,0.3324434945469202,0.10200705846118446,0.015956745304631603,0.19379171073592286,0.1891342817190575,0.013416369349920113,0.06227650568010905,0.10623646861908931,0.00941773648532694,0.055618838151813864,-0.10263027877240585,-0.01946555277212392,0.003970481785339383,-0.039606699805710514,-0.12522868465379,-0.04180758160818238,-0.021326751996199877,-0.0692096774808995,-0.003299382487212584,-0.03083942556737724,-0.06629620054691962,0.0045052493601091745,-0.012441342346238114,0.012209079847595896,0.015970905818751612,-0.015585845462797298,0.03261582561720801,0.09233643494689873,-0.03640247234149602,-0.006507057855225187,-0.017599234612875197,-0.03318079762387601,0.1460173140486883,0.007694586487286321,0.1967041626157742,-0.11260712627214328,-0.28594854204501385
0.580826002507134,0.13893313925813916,0.3835873773961334,0.4392019930686288,0.11064037361110395,0.11081499615883252,0.5285686981640114,1.0,0.9092346530863895,0.427255308426348,-0.012124549286932983,0.16267641927633997,0.1640233117469577,-0.0038526237460912603,0.24296047664329212,-0.005131860425392888,0.4970296370253773,0.07674921974836083,0.03171554634971153,-0.05194519271220213,0.2969906237786292,0.24426137150789215,0.448724039525745,-0.03881954627721847,0.2884266354590354,0.08424089653301786,-0.0038526237460912577,0.017154503862793737,0.159258874458927,0.3204762828708294,0.07123634571921737,0.19295789245843814,0.08619070756712298,-0.02527697871728162,-0.02015409859332161,-0.0022240353350977864,-0.022862953993486316,0.1527482462900853,0.6342163536794386,0.3694879889536471,-0.1324483189891767,-0.0008777110073743857,-0.04812606824615152,0.14280034839836678,0.018316499724829155,0.17524772334741426,0.03941571397745666,0.016629547324663117,0.08595222511949928,0.16689873129042973,-0.009425184976875044,0.02944955295758437,0.19593461697191178,0.0038286631027706183,0.07856522182767198,-0.06780007574310037,0.040706549837850756,-0.05191879589086981,-0.029773651674860593,-0.07457611379190014,-0.004315877823296912,0.029489660757564304,-0.07038838624087033,0.04704623695324745,0.03831174469675562,-0.07355787969970655,-0.007380904657985849,-0.016998405969866643,0.08127098694394866,-0.0025285787883988857,-0.008024893615241445,-0.01147091408329555,0.07492801182373465,0.027312329218555143,0.044912782960889026,-0.04210543322315351,-0.04564080323112031,0.16066065751345648,0.0828311706594048,0.12750686998358995,-0.12490627717399912,-0.16649354515201503
0.6234471401650764,0.1733477599221582,0.4356877850660858,0.416199517332708,0.09128530164616236,0.1460252601998694,0.7339475178513124,0.9092346530863895,1.0,0.44084970045193994,-0.009215731082507998,0.15995625116537854,0.20679763931066522,0.01425498077224927,0.27217736201779236,0.014121666475675193,0.41412669853868045,0.08942934285968757,0.03982614633952887,-0.08752911825039329,0.3437144256887142,0.2365198533830104,0.42177705807982535,-0.07165247424055214,0.32855884333843216,0.07629288713527721,0.007619241613462837,0.0200197572839417,0.18920766174432235,0.36359376479404953,0.06792334712189434,0.2252167321927231,0.12629150455831895,-0.02225566344937878,-0.014184954051349839,-0.0032629124930850665,-0.030400450672778044,0.1349871254039009,0.6476585259825602,0.3716248080941455,-0.1770888079310417,0.0005941563515724543,-0.05238406423477018,0.20982794994253204,0.027962765656527337,0.2533345445214447,0.07040454038611901,0.022562923910712566,0.13794725663559115,0.17947797824315162,0.0048070278691642685,0.04135379160700965,0.1833198866603981,-0.009056559333936986,0.07530653323360094,-0.08831306603062622,0.03405471264428416,-0.040708831099914855,-0.03925991829465405,-0.10715703984470809,-0.018020987089641866,0.01826172431513588,-0.08139044503728017,0.042709071481062705,0.020247435693813966,-0.08163866494137506,0.009974190215651164,-0.018881082358180232,0.0737450477798182,0.0005843626715579643,-0.011773430583421104,0.0010277648813860278,0.08978474412752643,0.01116301348917899,0.023924063676110822,-0.03857913545641781,-0.038214639829239665,0.18347884064126055,0.06147269288754624,0.16386229215567505,-0.1276710971392671,-0.2256493984972851
0.4390651371694506,0.07267012381297325,0.1943480090438697,0.36178306982349756,0.036830752602919035,0.07383816833149877,0.30686240439851925,0.427255308426348,0.44084970045193994,1.0,0.0031806206965531614,0.09389373202619271,0.24384918899723274,0.040401984944331615,0.3391731585481751,0.00983625478395261,0.21103588003916346,0.002875018663102886,0.0030595955408289277,-0.03147733560958197,0.19057027953039535,0.16708371956272794,0.40069005622091414,-0.03114222927923705,0.12452250999824475,0.08212694985821521,0.005951302936246372,0.013317511051401587,0.12729048171960888,0.22760749434572758,0.07959712043096347,0.14380395690975814,0.06492718723694078,-0.030095948559729212,-0.01696627204648724,-0.0031936512600795604,0.025315118272874873,0.22589956532991667,0.5555735819156076,0.20497821492892515,-0.15734603251152907,-0.067197465689715,-0.028259101375930684,0.06095365118659693,-0.024798327831442108,0.10463792074848811,-0.024718715632580147,-0.05035589274218298,0.07171599397374664,0.08971111586812193,0.032867992251526965,0.019775357118713126,0.22089557763979387,-0.027751649524421208,0.07730756076974571,0.025854523260141742,0.03858096190393515,-0.03796873366987766,0.03197388660910773,-0.05816550847507222,0.00766560876048513,0.039949000776742474,-0.034254429236889726,0.03651850743801984,0.03288386071771325,-0.08996177067565503,-0.004598673270870121,-0.017857413603225247,0.0558057579852746,-0.003812337766833734,-0.01152351817521516,-0.002608059776530894,-0.0045467793570249946,0.0451720480895949,0.01447526357693129,0.0022072515074403444,0.062301053947958936,0.07755657430173976,0.08035753490622201,0.07292436412131365,0.01274680534932577,-0.03341770785330021
